Funfam	UniProt	Segments	Length
3.20.20.70-FF-000001.faa	A0A367FDN4	15-309	295
3.20.20.70-FF-000001.faa	A0A429RR87	10-304	295
3.20.20.70-FF-000001.faa	D9VK88	10-304	295
3.20.20.70-FF-000001.faa	A0A3Q8W298	10-304	295
3.20.20.70-FF-000001.faa	A0A0T1S647	10-303	294
3.20.20.70-FF-000001.faa	A0A239ML25	10-303	294
3.20.20.70-FF-000001.faa	A0A1C4J5N9	8-302	295
3.20.20.70-FF-000001.faa	A0A101T320	6-300	295
3.20.20.70-FF-000001.faa	C9Z638	24-318	295
3.20.20.70-FF-000001.faa	A0A1Q5MLA1	11-305	295
3.20.20.70-FF-000001.faa	A0A372M932	12-306	295
3.20.20.70-FF-000001.faa	A0A429NK57	11-302	292
3.20.20.70-FF-000001.faa	A0A1H5PMM5	6-300	295
3.20.20.70-FF-000001.faa	A0A0X3URQ1	9-302	294
3.20.20.70-FF-000001.faa	A0A2G9DTM1	9-303	295
3.20.20.70-FF-000001.faa	A0A2P9F074	9-303	295
3.20.20.70-FF-000001.faa	A0A345HJM3	12-306	295
3.20.20.70-FF-000001.faa	A0A0H4CD70	6-300	295
3.20.20.70-FF-000001.faa	A0A345XL51	15-308	294
3.20.20.70-FF-000001.faa	A0A1H4X4S9	8-302	295
3.20.20.70-FF-000001.faa	E4N7U5	8-302	295
3.20.20.70-FF-000001.faa	A0A1G5K5D5	11-305	295
3.20.20.70-FF-000001.faa	A0A371PQG7	8-302	295
3.20.20.70-FF-000001.faa	A0A1C4LBN9	1-291	291
3.20.20.70-FF-000001.faa	A0A1C4K097	1-291	291
3.20.20.70-FF-000001.faa	A0A1C4RJ34	1-291	291
3.20.20.70-FF-000001.faa	F3Z8P3	1-291	291
3.20.20.70-FF-000001.faa	A0A209BDK3	10-303	294
3.20.20.70-FF-000001.faa	A0A0H1B050	10-303	294
3.20.20.70-FF-000001.faa	A0A421LAX8	10-303	294
3.20.20.70-FF-000001.faa	A0A1C4Q5H6	10-303	294
3.20.20.70-FF-000001.faa	A0A1C4SCA9	10-303	294
3.20.20.70-FF-000001.faa	A0A3N6HUD4	10-303	294
3.20.20.70-FF-000001.faa	A0A0S1UW17	10-303	294
3.20.20.70-FF-000001.faa	A0A0X3WHF1	10-303	294
3.20.20.70-FF-000001.faa	A0A2S2FL92	10-303	294
3.20.20.70-FF-000001.faa	D6B993	10-303	294
3.20.20.70-FF-000001.faa	A0A2N3K6Y5	10-303	294
3.20.20.70-FF-000001.faa	V4IQW8	10-303	294
3.20.20.70-FF-000001.faa	A0A1Z1W6U4	12-306	295
3.20.20.70-FF-000001.faa	A0A124ECJ2	10-303	294
3.20.20.70-FF-000001.faa	A0A2G5IWW2	9-303	295
3.20.20.70-FF-000001.faa	A0A2L2MTE4	9-303	295
3.20.20.70-FF-000001.faa	V6L5R3	14-308	295
3.20.20.70-FF-000001.faa	A0A1A5NVQ2	8-302	295
3.20.20.70-FF-000001.faa	A0A344U3X5	9-302	294
3.20.20.70-FF-000001.faa	A0A2R4SYL1	10-303	294
3.20.20.70-FF-000001.faa	A0A0N0HZT0	12-306	295
3.20.20.70-FF-000001.faa	S3BR25	12-306	295
3.20.20.70-FF-000001.faa	A0A2K9F062	11-304	294
3.20.20.70-FF-000001.faa	A0A3Q8UML8	11-304	294
3.20.20.70-FF-000001.faa	A0A372ZTX4	8-302	295
3.20.20.70-FF-000001.faa	A0A1Q4WC87	8-302	295
3.20.20.70-FF-000001.faa	G2G5G1	6-300	295
3.20.20.70-FF-000001.faa	V6JTN3	9-303	295
3.20.20.70-FF-000001.faa	A0A1Y2NN58	10-303	294
3.20.20.70-FF-000001.faa	A0A1D8FXP7	10-303	294
3.20.20.70-FF-000001.faa	A0A1I2CCC7	7-301	295
3.20.20.70-FF-000001.faa	A0A2B8B169	10-303	294
3.20.20.70-FF-000001.faa	A0A2D3U5B5	7-301	295
3.20.20.70-FF-000001.faa	A0A3N6F5X6	11-305	295
3.20.20.70-FF-000001.faa	A0A1S9NYC2	6-300	295
3.20.20.70-FF-000001.faa	A0A1X7E0R0	6-300	295
3.20.20.70-FF-000001.faa	A0A2N0INK4	6-300	295
3.20.20.70-FF-000001.faa	A0A1E5PE59	7-301	295
3.20.20.70-FF-000001.faa	L7EVM8	9-303	295
3.20.20.70-FF-000001.faa	A0A384ISJ3	11-305	295
3.20.20.70-FF-000001.faa	A0A1H9LZB7	8-302	295
3.20.20.70-FF-000001.faa	A0A3G2JLK6	6-300	295
3.20.20.70-FF-000001.faa	A0A3S9ZKY4	8-302	295
3.20.20.70-FF-000001.faa	A0A0C2AYA6	5-299	295
3.20.20.70-FF-000001.faa	A0A2U9NXF7	6-300	295
3.20.20.70-FF-000001.faa	A0A370BDT0	10-304	295
3.20.20.70-FF-000001.faa	A0A1H8PAS8	8-301	294
3.20.20.70-FF-000001.faa	A0A1M7JCN7	8-302	295
3.20.20.70-FF-000001.faa	A0A365ZXR7	9-302	294
3.20.20.70-FF-000001.faa	A0A429S1L4	9-302	294
3.20.20.70-FF-000001.faa	A0A0B5F8G4	10-304	295
3.20.20.70-FF-000001.faa	A0A197SX28	9-303	295
3.20.20.70-FF-000001.faa	A0A1H2DCM6	8-302	295
3.20.20.70-FF-000001.faa	A0A0F4JYQ4	8-302	295
3.20.20.70-FF-000001.faa	A0A1J4Q8N1	6-300	295
3.20.20.70-FF-000001.faa	A0A1C5E8L9	6-300	295
3.20.20.70-FF-000001.faa	A0A3R8QGM2	6-300	295
3.20.20.70-FF-000001.faa	A0A1K2FK01	6-300	295
3.20.20.70-FF-000001.faa	A0A1H4SC33	6-300	295
3.20.20.70-FF-000001.faa	A0A2U3H7Q6	8-302	295
3.20.20.70-FF-000001.faa	D5ZSK6	8-302	295
3.20.20.70-FF-000001.faa	A0A1S2JVQ3	11-305	295
3.20.20.70-FF-000001.faa	A0A1S2KLB6	11-305	295
3.20.20.70-FF-000001.faa	A0A059VZM9	8-302	295
3.20.20.70-FF-000001.faa	X0NY65	8-302	295
3.20.20.70-FF-000001.faa	A0A0M9YXD2	26-320	295
3.20.20.70-FF-000001.faa	A0A0F7VZ32	9-303	295
3.20.20.70-FF-000001.faa	A0A0C5FTY5	9-303	295
3.20.20.70-FF-000001.faa	A0A0M4DF65	10-304	295
3.20.20.70-FF-000001.faa	B5HGQ4	10-304	295
3.20.20.70-FF-000001.faa	A0A1C4P7D1	8-302	295
3.20.20.70-FF-000001.faa	A0A2I0SWL7	9-303	295
3.20.20.70-FF-000001.faa	A0A117QMU7	6-300	295
3.20.20.70-FF-000001.faa	D9WPH1	16-309	294
3.20.20.70-FF-000001.faa	A0A3M8SNW6	16-309	294
3.20.20.70-FF-000001.faa	A0A1V2RTF2	23-317	295
3.20.20.70-FF-000001.faa	A0A1B9EN03	11-305	295
3.20.20.70-FF-000001.faa	A0A0T1Q3U2	9-303	295
3.20.20.70-FF-000001.faa	A0A3R9W1U4	9-303	295
3.20.20.70-FF-000001.faa	A0A2U2ZAD1	8-302	295
3.20.20.70-FF-000001.faa	A0A1G9Y4F9	10-303	294
3.20.20.70-FF-000001.faa	A0A1I1RUM8	15-307	293
3.20.20.70-FF-000001.faa	A0A1L7GBP2	10-304	295
3.20.20.70-FF-000001.faa	A0A0F0H8T8	10-304	295
3.20.20.70-FF-000001.faa	A0A2X0IZX5	9-302	294
3.20.20.70-FF-000001.faa	A0A081XNM0	8-302	295
3.20.20.70-FF-000001.faa	S3ZQP2	12-306	295
3.20.20.70-FF-000001.faa	A0A429T3L5	11-304	294
3.20.20.70-FF-000001.faa	A0A1Q4YB56	11-305	295
3.20.20.70-FF-000001.faa	A0A1Q5KL43	8-302	295
3.20.20.70-FF-000001.faa	A0A0Q8NQA8	8-302	295
3.20.20.70-FF-000001.faa	A0A1C4MNF7	11-305	295
3.20.20.70-FF-000001.faa	A0A2V2PNT7	12-305	294
3.20.20.70-FF-000001.faa	A0A1C6R0M9	12-305	294
3.20.20.70-FF-000001.faa	A0A1W5Z712	12-305	294
3.20.20.70-FF-000001.faa	A0A0F0HUG5	8-302	295
3.20.20.70-FF-000001.faa	A0A0N1G0F2	10-303	294
3.20.20.70-FF-000001.faa	A0A0M8Y9H7	21-315	295
3.20.20.70-FF-000001.faa	A0A494UNV7	8-302	295
3.20.20.70-FF-000001.faa	D9XUR8	8-302	295
3.20.20.70-FF-000001.faa	A0A1H0KZM5	9-303	295
3.20.20.70-FF-000001.faa	A0A1Q4Z3R0	10-304	295
3.20.20.70-FF-000001.faa	A0A1Q4ZJ15	10-304	295
3.20.20.70-FF-000001.faa	B4V691	10-304	295
3.20.20.70-FF-000001.faa	A0A3G4VRX9	10-304	295
3.20.20.70-FF-000001.faa	A0A397RGD1	10-304	295
3.20.20.70-FF-000001.faa	A0A3N6CT42	10-304	295
3.20.20.70-FF-000001.faa	A0A2M9KDD0	10-304	295
3.20.20.70-FF-000001.faa	A0A2S1SSJ0	10-303	294
3.20.20.70-FF-000001.faa	A0A3N0D477	10-303	294
3.20.20.70-FF-000001.faa	A0A1Q5M5Z6	8-302	295
3.20.20.70-FF-000001.faa	A0A1X4IDF5	8-302	295
3.20.20.70-FF-000001.faa	A0A2M9IP26	9-303	295
3.20.20.70-FF-000001.faa	A0A0C1XFP0	5-298	294
3.20.20.70-FF-000001.faa	F8K4U9	9-303	295
3.20.20.70-FF-000001.faa	A0A0C1VMU9	10-304	295
3.20.20.70-FF-000001.faa	A0A089X0I2	10-304	295
3.20.20.70-FF-000001.faa	A0A1Q5GJR7	11-305	295
3.20.20.70-FF-000001.faa	A0A0U3QW55	8-302	295
3.20.20.70-FF-000001.faa	A0A285QYD4	8-302	295
3.20.20.70-FF-000001.faa	A0A495TH87	8-302	295
3.20.20.70-FF-000001.faa	A0A0F5VVB7	6-300	295
3.20.20.70-FF-000001.faa	A0A327SI12	10-303	294
3.20.20.70-FF-000001.faa	G2NS79	10-303	294
3.20.20.70-FF-000001.faa	A0A1W5XKD8	8-302	295
3.20.20.70-FF-000001.faa	A0A1D7VK13	8-302	295
3.20.20.70-FF-000001.faa	A0A2G6YIM8	8-302	295
3.20.20.70-FF-000001.faa	A0A0D7CN08	8-302	295
3.20.20.70-FF-000001.faa	D7BWX7	9-303	295
3.20.20.70-FF-000001.faa	A0A1B6AEV7	8-302	295
3.20.20.70-FF-000001.faa	A0A0M8QIK7	20-314	295
3.20.20.70-FF-000001.faa	A0A3S9M315	6-300	295
3.20.20.70-FF-000001.faa	A0A2P7PSC4	9-303	295
3.20.20.70-FF-000001.faa	A0A1Z2L9V5	9-303	295
3.20.20.70-FF-000001.faa	A0A0L0JMA0	6-300	295
3.20.20.70-FF-000001.faa	A0A1B1M6A0	8-302	295
3.20.20.70-FF-000001.faa	A0A3N4T5T3	8-302	295
3.20.20.70-FF-000001.faa	A0A1V9K612	11-305	295
3.20.20.70-FF-000001.faa	A0A0X3W6W4	9-303	295
3.20.20.70-FF-000001.faa	A0A2G6ZF76	8-302	295
3.20.20.70-FF-000001.faa	A0A1M6AJM1	8-302	295
3.20.20.70-FF-000001.faa	A0A2Z4USJ9	10-304	295
3.20.20.70-FF-000001.faa	A0A101NNK9	6-300	295
3.20.20.70-FF-000001.faa	A0A2S4YE34	8-302	295
3.20.20.70-FF-000001.faa	A0A176L585	6-300	295
3.20.20.70-FF-000001.faa	A0A0L8QL86	6-300	295
3.20.20.70-FF-000001.faa	A0A0F4KAL1	10-304	295
3.20.20.70-FF-000001.faa	A0A0M9CSK3	10-304	295
3.20.20.70-FF-000001.faa	A0A0B5DH39	8-302	295
3.20.20.70-FF-000001.faa	A0A437PSY9	10-304	295
3.20.20.70-FF-000001.faa	A0A0J6XL71	10-304	295
3.20.20.70-FF-000001.faa	A0A2G7CSX5	10-304	295
3.20.20.70-FF-000001.faa	A0A3N1V7P0	10-304	295
3.20.20.70-FF-000001.faa	A0A0X3XKH0	6-300	295
3.20.20.70-FF-000001.faa	A0A429P357	8-302	295
3.20.20.70-FF-000001.faa	A0A454W6E2	8-302	295
3.20.20.70-FF-000001.faa	A0A101MZI1	6-300	295
3.20.20.70-FF-000001.faa	A0A0M2GQR4	6-300	295
3.20.20.70-FF-000001.faa	A0A2N8TQJ1	6-300	295
3.20.20.70-FF-000001.faa	F2RCQ2	27-321	295
3.20.20.70-FF-000001.faa	A0A1D2I668	8-302	295
3.20.20.70-FF-000001.faa	A0A0K9X9R1	9-302	294
3.20.20.70-FF-000001.faa	A0A3L8IVA0	10-304	295
3.20.20.70-FF-000001.faa	A0A2P8Q1Q4	12-306	295
3.20.20.70-FF-000001.faa	D6K7K6	9-303	295
3.20.20.70-FF-000001.faa	A0A1H6CK90	9-303	295
3.20.20.70-FF-000001.faa	A0A2N0JLS0	8-302	295
3.20.20.70-FF-000001.faa	A0A2M9J1Z6	12-305	294
3.20.20.70-FF-000001.faa	A0A429UDC8	7-300	294
3.20.20.70-FF-000001.faa	A0A2K8PM23	10-304	295
3.20.20.70-FF-000001.faa	A0A369VE95	8-302	295
3.20.20.70-FF-000001.faa	A0A3N1DGQ9	8-302	295
3.20.20.70-FF-000001.faa	A0A2P8ACU8	8-302	295
3.20.20.70-FF-000001.faa	A0A3E0GCM9	8-302	295
3.20.20.70-FF-000001.faa	A0A1H1WM10	8-302	295
3.20.20.70-FF-000001.faa	A0A397QX24	8-302	295
3.20.20.70-FF-000001.faa	D6EPQ5	8-302	295
3.20.20.70-FF-000001.faa	Q9L286	8-302	295
3.20.20.70-FF-000001.faa	I2MVB9	11-305	295
3.20.20.70-FF-000001.faa	A0A3Q8UYT8	9-303	295
3.20.20.70-FF-000001.faa	A0A1R1ST99	9-303	295
3.20.20.70-FF-000001.faa	A0A1B1B530	6-300	295
3.20.20.70-FF-000001.faa	A0A0L8NEF4	6-300	295
3.20.20.70-FF-000001.faa	A0A0J8AVM8	6-300	295
3.20.20.70-FF-000001.faa	A0A2G7ESR1	8-302	295
3.20.20.70-FF-000001.faa	A0A2A3H9G8	9-303	295
3.20.20.70-FF-000001.faa	A0A3N5A5F3	10-304	295
3.20.20.70-FF-000001.faa	A0A2N0FNR0	10-304	295
3.20.20.70-FF-000001.faa	A0A101UXB4	8-302	295
3.20.20.70-FF-000001.faa	A0A1H9SRP9	17-311	295
3.20.20.70-FF-000001.faa	A0A1C6PKT0	27-320	294
3.20.20.70-FF-000001.faa	A0A2G5PDG9	12-305	294
3.20.20.70-FF-000001.faa	A0A1X1V469	8-301	294
3.20.20.70-FF-000001.faa	H0JP51	8-300	293
3.20.20.70-FF-000001.faa	V9XC06	8-300	293
3.20.20.70-FF-000001.faa	A0A2Z4VIE4	8-300	293
3.20.20.70-FF-000001.faa	A0A495NFW6	8-300	293
3.20.20.70-FF-000001.faa	R4LJM7	5-298	294
3.20.20.70-FF-000001.faa	A0A498QPZ5	14-307	294
3.20.20.70-FF-000001.faa	X7YYK7	14-307	294
3.20.20.70-FF-000001.faa	L7KKK9	28-320	293
3.20.20.70-FF-000001.faa	A0A2S2C2Z7	3-296	294
3.20.20.70-FF-000001.faa	A0A117I885	14-306	293
3.20.20.70-FF-000001.faa	A0A1A3IJL5	12-305	294
3.20.20.70-FF-000001.faa	A0A1X0DTQ4	9-302	294
3.20.20.70-FF-000001.faa	A0A1E3S3K9	10-303	294
3.20.20.70-FF-000001.faa	X7ZT84	7-299	293
3.20.20.70-FF-000001.faa	A0A1V3XZW3	7-299	293
3.20.20.70-FF-000001.faa	X7Y8Z2	7-299	293
3.20.20.70-FF-000001.faa	A0A1A2MWE9	9-303	295
3.20.20.70-FF-000001.faa	A1UF85	28-322	295
3.20.20.70-FF-000001.faa	D0LCL7	12-305	294
3.20.20.70-FF-000001.faa	A0A1E8Q0Y0	4-297	294
3.20.20.70-FF-000001.faa	A0A0D1KYE5	4-297	294
3.20.20.70-FF-000001.faa	A0A1C3N269	14-305	292
3.20.20.70-FF-000001.faa	A0A1G9M0V5	23-315	293
3.20.20.70-FF-000001.faa	A0A109IFE9	13-305	293
3.20.20.70-FF-000001.faa	A0A0I9UXJ6	12-306	295
3.20.20.70-FF-000001.faa	B2HN46	1-282	282
3.20.20.70-FF-000001.faa	A0A1Q4ZE44	14-305	292
3.20.20.70-FF-000001.faa	A0A0K2YJD1	11-304	294
3.20.20.70-FF-000001.faa	A0A3S4RWK0	12-305	294
3.20.20.70-FF-000001.faa	A0A1A3MMY9	13-307	295
3.20.20.70-FF-000001.faa	A0A261D3Z0	2-293	292
3.20.20.70-FF-000001.faa	A0A2P8B1W9	14-305	292
3.20.20.70-FF-000001.faa	V5XE92	2-295	294
3.20.20.70-FF-000001.faa	L2TPI5	7-300	294
3.20.20.70-FF-000001.faa	A0A2S2C4C0	7-300	294
3.20.20.70-FF-000001.faa	A0A1B1K589	7-300	294
3.20.20.70-FF-000001.faa	A0A1W2FIQ4	8-301	294
3.20.20.70-FF-000001.faa	A0A372FWX6	11-302	292
3.20.20.70-FF-000001.faa	A0A3G8JGX2	32-325	294
3.20.20.70-FF-000001.faa	A0A261D1D0	1-282	282
3.20.20.70-FF-000001.faa	A0A378TA19	17-310	294
3.20.20.70-FF-000001.faa	A0A1B1WHF6	17-310	294
3.20.20.70-FF-000001.faa	A0A1A8Z2H7	14-305	292
3.20.20.70-FF-000001.faa	A0A378YUV0	6-299	294
3.20.20.70-FF-000001.faa	A0A132SED9	13-305	293
3.20.20.70-FF-000001.faa	C4RGS0	14-305	292
3.20.20.70-FF-000001.faa	A0A1X0D2P8	12-305	294
3.20.20.70-FF-000001.faa	A0A1N7EGJ4	13-306	294
3.20.20.70-FF-000001.faa	A0A059MRM8	7-300	294
3.20.20.70-FF-000001.faa	W4A7R5	7-300	294
3.20.20.70-FF-000001.faa	A0A1Q8I974	7-300	294
3.20.20.70-FF-000001.faa	N1MA01	7-300	294
3.20.20.70-FF-000001.faa	K6WL18	29-322	294
3.20.20.70-FF-000001.faa	A0A1A1YE40	11-305	295
3.20.20.70-FF-000001.faa	A0A1H4MX56	7-300	294
3.20.20.70-FF-000001.faa	A0A402CB35	7-300	294
3.20.20.70-FF-000001.faa	A0A2A3G9G8	7-300	294
3.20.20.70-FF-000001.faa	C1B4C1	7-300	294
3.20.20.70-FF-000001.faa	A0A1X1YTL9	10-303	294
3.20.20.70-FF-000001.faa	A0A1C5I269	15-306	292
3.20.20.70-FF-000001.faa	A1T874	13-305	293
3.20.20.70-FF-000001.faa	A0A0M8XJF8	1-282	282
3.20.20.70-FF-000001.faa	A0A1A3J8V8	12-305	294
3.20.20.70-FF-000001.faa	A0A1I1MXQ5	13-304	292
3.20.20.70-FF-000001.faa	A0A0M2S259	1-292	292
3.20.20.70-FF-000001.faa	A0A172UVH1	8-301	294
3.20.20.70-FF-000001.faa	A0A2A3LDB6	10-303	294
3.20.20.70-FF-000001.faa	X8B166	10-303	294
3.20.20.70-FF-000001.faa	A0A2A2ZW57	10-303	294
3.20.20.70-FF-000001.faa	V7P932	10-303	294
3.20.20.70-FF-000001.faa	V7JGN5	10-303	294
3.20.20.70-FF-000001.faa	A0A1X0C9T8	10-303	294
3.20.20.70-FF-000001.faa	V7N9L6	10-303	294
3.20.20.70-FF-000001.faa	T2GS08	10-303	294
3.20.20.70-FF-000001.faa	A0A0E2W483	10-303	294
3.20.20.70-FF-000001.faa	X7VC31	10-303	294
3.20.20.70-FF-000001.faa	V7JAH7	10-303	294
3.20.20.70-FF-000001.faa	A0A049DFE7	10-303	294
3.20.20.70-FF-000001.faa	A0QIC8	10-303	294
3.20.20.70-FF-000001.faa	Q73WF0	10-303	294
3.20.20.70-FF-000001.faa	U5E4V8	7-300	294
3.20.20.70-FF-000001.faa	A0A2R3S7M0	17-310	294
3.20.20.70-FF-000001.faa	A0A2I9D3V3	17-310	294
3.20.20.70-FF-000001.faa	E9SY15	17-310	294
3.20.20.70-FF-000001.faa	A0A3S5Y506	17-310	294
3.20.20.70-FF-000001.faa	A0A1A1XS73	12-305	294
3.20.20.70-FF-000001.faa	A0A1C5A861	14-305	292
3.20.20.70-FF-000001.faa	A0A3A9YUE8	13-305	293
3.20.20.70-FF-000001.faa	A0A1A3BD18	21-315	295
3.20.20.70-FF-000001.faa	M0QJQ5	26-318	293
3.20.20.70-FF-000001.faa	X5L550	10-303	294
3.20.20.70-FF-000001.faa	V5XBZ6	7-300	294
3.20.20.70-FF-000001.faa	A0A024QNG1	7-300	294
3.20.20.70-FF-000001.faa	A0A239PHX5	9-301	293
3.20.20.70-FF-000001.faa	A0A1B9C6U7	10-303	294
3.20.20.70-FF-000001.faa	I2AG64	10-303	294
3.20.20.70-FF-000001.faa	X8CIT5	10-303	294
3.20.20.70-FF-000001.faa	A0A1Y0TA53	10-303	294
3.20.20.70-FF-000001.faa	X8ALP0	10-303	294
3.20.20.70-FF-000001.faa	K5BJZ7	9-303	295
3.20.20.70-FF-000001.faa	W9AZE9	20-313	294
3.20.20.70-FF-000001.faa	F5YVG7	1-286	286
3.20.20.70-FF-000001.faa	A0A1C6SWH0	14-305	292
3.20.20.70-FF-000001.faa	G7H5H2	2-295	294
3.20.20.70-FF-000001.faa	A0A1A1Y9T0	14-306	293
3.20.20.70-FF-000001.faa	A0A3S4CV15	24-317	294
3.20.20.70-FF-000001.faa	A0A197SCM5	14-307	294
3.20.20.70-FF-000001.faa	O07145	14-307	294
3.20.20.70-FF-000001.faa	B8ZUG3	14-307	294
3.20.20.70-FF-000001.faa	A0A0D6I495	10-303	294
3.20.20.70-FF-000001.faa	A0QWG8	10-303	294
3.20.20.70-FF-000001.faa	A0A0D1LCW4	8-301	294
3.20.20.70-FF-000001.faa	A0A0E3XTU3	11-304	294
3.20.20.70-FF-000001.faa	A0A448H766	11-304	294
3.20.20.70-FF-000001.faa	G7GL66	44-337	294
3.20.20.70-FF-000001.faa	A0A448I7V8	17-310	294
3.20.20.70-FF-000001.faa	L7LLM9	8-301	294
3.20.20.70-FF-000001.faa	A0A0H3LGF1	7-299	293
3.20.20.70-FF-000001.faa	G0TQK4	7-299	293
3.20.20.70-FF-000001.faa	A0A045I622	7-299	293
3.20.20.70-FF-000001.faa	A0A0K2HYR2	7-299	293
3.20.20.70-FF-000001.faa	A0A120J257	7-299	293
3.20.20.70-FF-000001.faa	A0A328GGI5	7-299	293
3.20.20.70-FF-000001.faa	P60795	7-299	293
3.20.20.70-FF-000001.faa	P9WII9	7-299	293
3.20.20.70-FF-000001.faa	P9WII8	7-299	293
3.20.20.70-FF-000001.faa	A5U5V7	7-299	293
3.20.20.70-FF-000001.faa	C1AF77	7-299	293
3.20.20.70-FF-000001.faa	A1KLV6	7-299	293
3.20.20.70-FF-000001.faa	A0A1A3QLW0	11-304	294
3.20.20.70-FF-000001.faa	G8RIQ4	6-300	295
3.20.20.70-FF-000001.faa	R7WPG6	7-300	294
3.20.20.70-FF-000001.faa	A0A317K1S8	14-305	292
3.20.20.70-FF-000001.faa	R4UTG7	10-302	293
3.20.20.70-FF-000001.faa	A0A1N1J937	10-302	293
3.20.20.70-FF-000001.faa	A0A0N1LYK8	10-302	293
3.20.20.70-FF-000001.faa	A0A1M8YJV3	10-302	293
3.20.20.70-FF-000001.faa	X8DPK5	10-302	293
3.20.20.70-FF-000001.faa	A0A1U5ANF2	10-302	293
3.20.20.70-FF-000001.faa	A0A0U0YFR1	10-302	293
3.20.20.70-FF-000001.faa	A0A1A0M284	10-303	294
3.20.20.70-FF-000001.faa	A0A0J6W4G0	9-301	293
3.20.20.70-FF-000001.faa	A0A1Q4SRQ8	9-301	293
3.20.20.70-FF-000001.faa	A0A1X1T7P0	22-316	295
3.20.20.70-FF-000001.faa	I0RXB2	10-303	294
3.20.20.70-FF-000001.faa	A0A2X1T8M2	10-303	294
3.20.20.70-FF-000001.faa	A0A1D8T458	15-307	293
3.20.20.70-FF-000001.faa	A0A1X1RH11	1-282	282
3.20.20.70-FF-000001.faa	A0A2A7MN03	1-285	285
3.20.20.70-FF-000001.faa	A0A0T1WJM5	12-304	293
3.20.20.70-FF-000001.faa	A0A0G3IML9	14-308	295
3.20.20.70-FF-000001.faa	M3VB31	9-301	293
3.20.20.70-FF-000001.faa	A0A2X4U3Z2	7-300	294
3.20.20.70-FF-000001.faa	G7CCZ4	16-309	294
3.20.20.70-FF-000001.faa	A0A0B8NK51	14-306	293
3.20.20.70-FF-000001.faa	A0A1X1RTF1	10-303	294
3.20.20.70-FF-000001.faa	W9BGH0	22-313	292
3.20.20.70-FF-000001.faa	A0A1X1R3F5	9-302	294
3.20.20.70-FF-000001.faa	A0A0U0WDR1	9-302	294
3.20.20.70-FF-000001.faa	A0A2R5H7D4	17-311	295
3.20.20.70-FF-000001.faa	A0A0J6ZJE1	8-301	294
3.20.20.70-FF-000001.faa	A0A2W2FMM2	14-305	292
3.20.20.70-FF-000001.faa	A0A2U3PHT0	10-303	294
3.20.20.70-FF-000001.faa	A0A1X2DGC2	7-299	293
3.20.20.70-FF-000001.faa	I4BIF9	9-301	293
3.20.20.70-FF-000001.faa	A0A1C5JSH6	14-305	292
3.20.20.70-FF-000001.faa	A0A1S1NLY6	12-305	294
3.20.20.70-FF-000001.faa	A0A1A0TME0	14-307	294
3.20.20.70-FF-000001.faa	A0A2S8L2N8	10-303	294
3.20.20.70-FF-000001.faa	X7YQG5	7-299	293
3.20.20.70-FF-000001.faa	H0QZM5	26-317	292
3.20.20.70-FF-000001.faa	E9SVV0	7-300	294
3.20.20.70-FF-000001.faa	A0A448GMD1	7-300	294
3.20.20.70-FF-000001.faa	A0A139VMA3	7-300	294
3.20.20.70-FF-000001.faa	A0A132PPB1	1-282	282
3.20.20.70-FF-000001.faa	A0A1A3Q0J2	12-305	294
3.20.20.70-FF-000001.faa	A0A1E8PYE6	7-300	294
3.20.20.70-FF-000001.faa	A0A3T0V0Y1	10-303	294
3.20.20.70-FF-000001.faa	A0A290XNK6	10-303	294
3.20.20.70-FF-000001.faa	L7KWQ1	10-303	294
3.20.20.70-FF-000001.faa	K6X6X7	10-303	294
3.20.20.70-FF-000001.faa	A0A285M0A7	13-306	294
3.20.20.70-FF-000001.faa	A0A1E3RS95	9-303	295
3.20.20.70-FF-000001.faa	A0A100W5H1	9-303	295
3.20.20.70-FF-000001.faa	A0A1A0MMQ5	10-303	294
3.20.20.70-FF-000001.faa	A0A386ZHK0	8-300	293
3.20.20.70-FF-000001.faa	A0A248YMD9	13-304	292
3.20.20.70-FF-000001.faa	A0A1X0K3W6	17-310	294
3.20.20.70-FF-000001.faa	A0A0M2JY76	12-305	294
3.20.20.70-FF-000001.faa	K0V6Q0	10-303	294
3.20.20.70-FF-000001.faa	A0A0A1FRY2	10-303	294
3.20.20.70-FF-000001.faa	A0A100WRP8	10-303	294
3.20.20.70-FF-000001.faa	A0A0N9XD39	10-303	294
3.20.20.70-FF-000001.faa	G4I3V3	14-308	295
3.20.20.70-FF-000001.faa	A0A0J6WBU4	15-308	294
3.20.20.70-FF-000001.faa	L0IYI4	23-317	295
3.20.20.70-FF-000001.faa	U5WVF3	17-309	293
3.20.20.70-FF-000001.faa	A0A1A3D7R9	14-307	294
3.20.20.70-FF-000001.faa	A0A0F4EVL8	12-306	295
3.20.20.70-FF-000001.faa	C5MEY3	51-343	293
3.20.20.70-FF-000001.faa	A0A367XRA6	1-292	292
3.20.20.70-FF-000001.faa	Q5AIA6	1-292	292
3.20.20.70-FF-000001.faa	A0A367Y7K0	1-292	292
3.20.20.70-FF-000001.faa	B9W742	1-292	292
3.20.20.70-FF-000001.faa	M3HHA1	1-292	292
3.20.20.70-FF-000001.faa	G2WKE4	1-292	292
3.20.20.70-FF-000001.faa	A6ZMF3	1-292	292
3.20.20.70-FF-000001.faa	J5RZI0	1-292	292
3.20.20.70-FF-000001.faa	H0GZB2	1-292	292
